kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,AVG,SLG,OBP,PA,TB
5245,75739,2007,1,KBO,Hanwha,16,16,0,3,0,0,0,1,1,1,1,7,0,0.188,0.188,0.235,19,3
5246,75739,2008,1,KBO,Hanwha,4,4,1,2,0,0,0,1,0,0,0,1,0,0.5,0.5,0.5,5,2
5247,75739,2010,1,KBO,Hanwha,3,7,0,0,0,0,0,0,0,0,2,1,1,0,0,0.222,9,0
5248,75750,2008,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5249,75750,2009,1,KBO,Hanwha,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5250,75750,2010,1,KBO,Hanwha,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5251,75750,2011,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5252,75750,2012,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5253,75762,2005,1,KBO,Hanwha,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0.167,6,0
5254,75762,2007,1,KBO,Hanwha,41,63,8,10,3,0,2,3,1,0,3,18,4,0.159,0.302,0.209,68,19
5255,75762,2010,1,KBO,Hanwha,29,64,7,17,2,1,0,6,3,0,9,22,0,0.266,0.328,0.356,74,21
5256,75808,2005,1,KBO,SK,52,88,11,17,2,0,0,5,4,2,4,13,3,0.193,0.216,0.255,106,19
5257,75808,2006,1,KBO,SK,120,430,69,122,19,4,8,42,45,10,36,60,3,0.284,0.402,0.342,487,173
5258,75808,2007,1,KBO,SK,111,341,62,110,24,2,9,44,24,10,35,44,6,0.323,0.484,0.395,391,165
5259,75808,2008,1,KBO,SK,124,491,73,154,20,4,8,58,40,20,46,53,9,0.314,0.42,0.373,550,206
5260,75808,2009,1,KBO,SK,127,480,98,168,29,4,9,59,53,13,67,55,8,0.35,0.483,0.437,565,232
5261,75808,2010,1,KBO,SK,128,485,75,148,25,2,2,48,33,13,47,51,9,0.305,0.377,0.375,563,183
5262,75808,2011,1,KBO,SK,90,326,60,100,19,0,6,40,20,9,38,37,10,0.307,0.42,0.384,385,137
5263,75808,2012,1,KBO,SK,127,467,53,124,13,4,8,46,22,12,47,33,10,0.266,0.362,0.339,534,169
5264,75808,2013,1,KBO,SK,112,407,64,114,19,3,9,35,28,11,50,48,6,0.28,0.408,0.368,476,166
5265,75808,2014,1,KBO,Hanwha,125,464,91,137,28,5,6,44,32,3,66,56,11,0.295,0.416,0.391,549,193
5266,75808,2015,1,KBO,Hanwha,126,468,99,148,30,2,12,66,21,6,61,66,14,0.316,0.466,0.403,552,218
5267,75808,2016,1,KBO,Hanwha,138,575,121,178,31,2,18,88,22,6,60,58,14,0.31,0.464,0.381,650,267
5268,75808,2017,1,KBO,Hanwha,105,391,73,129,22,0,11,46,6,6,32,48,12,0.33,0.471,0.392,442,184
5269,75808,2018,1,KBO,Hanwha,102,375,63,114,24,1,11,57,6,5,39,43,12,0.304,0.461,0.377,425,173
5270,75808,2019,1,KBO,Hanwha,88,277,37,77,10,1,3,30,8,5,20,43,11,0.278,0.354,0.334,305,98
5271,75808,2020,1,KBO,LG,72,154,23,37,4,0,1,14,7,2,17,23,4,0.24,0.286,0.322,177,44
5272,75830,2005,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5273,75847,2005,1,KBO,SK,45,85,6,21,5,0,1,11,0,0,5,27,3,0.247,0.341,0.304,93,29
5274,75847,2006,1,KBO,SK,92,280,25,62,11,0,12,40,3,2,14,90,6,0.221,0.389,0.275,304,109
5275,75847,2007,1,KBO,SK,122,408,49,109,19,1,16,66,8,7,33,84,3,0.267,0.436,0.338,462,178
5276,75847,2008,1,KBO,SK,114,406,77,133,24,1,12,61,19,8,41,58,7,0.328,0.48,0.41,476,195
5277,75847,2009,1,KBO,SK,99,339,63,90,15,0,19,58,11,0,40,64,6,0.265,0.478,0.376,410,162
5278,75847,2010,1,KBO,SK,123,400,84,120,31,1,20,80,12,4,49,72,7,0.3,0.533,0.396,493,213
5279,75847,2011,1,KBO,SK,113,403,64,125,25,1,20,75,15,5,46,72,8,0.31,0.526,0.402,488,212
5280,75847,2012,1,KBO,SK,130,474,85,142,33,1,26,84,20,8,49,98,8,0.3,0.538,0.385,553,255
5281,75847,2013,1,KBO,SK,120,434,75,137,18,0,28,83,24,8,64,109,10,0.316,0.551,0.429,525,239
5282,75847,2014,1,KBO,SK,82,308,65,94,20,0,14,76,7,2,37,69,9,0.305,0.506,0.397,361,156
5283,75847,2015,1,KBO,SK,81,275,43,81,17,0,17,58,5,2,46,78,6,0.295,0.542,0.401,330,149
5284,75847,2016,1,KBO,SK,141,500,106,144,24,1,40,106,1,2,77,126,6,0.288,0.58,0.403,606,290
5285,75847,2017,1,KBO,SK,130,430,89,136,18,1,46,113,1,5,70,107,8,0.316,0.684,0.427,527,294
5286,75847,2018,1,KBO,SK,115,406,95,99,16,1,35,74,9,2,58,129,10,0.244,0.547,0.368,489,222
5287,75847,2019,1,KBO,SK,141,503,86,147,27,0,29,99,3,2,69,92,4,0.292,0.519,0.399,606,261
5288,75847,2020,1,KBO,SK,133,452,90,122,22,0,33,96,8,3,75,98,7,0.27,0.538,0.392,553,243
5289,75847,2021,1,KBO,SSG,134,436,92,121,17,1,35,100,8,6,84,102,9,0.278,0.562,0.41,555,245
5290,75847,2022,1,KBO,SSG,121,414,80,110,21,0,26,87,12,5,66,96,6,0.266,0.505,0.386,505,209
5291,75847,2023,1,KBO,SSG,128,471,94,140,31,0,29,87,7,3,59,87,12,0.297,0.548,0.388,552,258
5292,75847,2024,1,KBO,SSG,129,468,93,136,27,2,37,107,5,1,55,114,10,0.291,0.594,0.384,550,278
5293,75847,2025,1,KBO,SSG,12,42,9,11,0,0,7,15,0,0,6,9,5,0.262,0.762,0.367,49,32
5294,75848,2006,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5295,75852,2010,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5296,75852,2012,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5297,75852,2016,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5298,75867,2013,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5299,75867,2014,1,KBO,NC,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5300,75867,2016,1,KBO,NC,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5301,75867,2017,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5302,75867,2018,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5303,75867,2019,1,KBO,NC,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5304,75867,2020,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5305,75867,2021,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5306,75867,2022,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5307,75867,2024,1,KBO,LG,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5308,75867,2025,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5309,76100,2006,1,KBO,LG,7,8,0,1,0,0,0,0,0,0,0,1,1,0.125,0.125,0.125,8,1
5310,76100,2008,1,KBO,LG,33,78,7,18,6,1,1,9,0,0,5,23,3,0.231,0.372,0.294,86,29
5311,76100,2009,1,KBO,LG,16,17,0,3,2,0,0,4,0,0,4,10,0,0.176,0.294,0.333,21,5
5312,76100,2010,1,KBO,LG,103,307,57,92,17,1,12,53,5,3,44,58,4,0.3,0.479,0.389,362,147
5313,76100,2011,1,KBO,LG,33,88,13,22,3,0,4,14,1,1,20,32,2,0.25,0.42,0.387,112,37
5314,76100,2012,1,KBO,LG,69,223,23,71,17,0,2,21,8,3,43,54,2,0.318,0.422,0.435,270,94
5315,76100,2013,1,KBO,LG,73,172,24,50,6,1,2,26,1,1,26,47,0,0.291,0.372,0.393,202,64
5316,76100,2014,1,KBO,LG,116,360,66,110,28,3,16,87,5,10,74,78,7,0.306,0.533,0.423,450,192
5317,76100,2015,1,KBO,LG,70,230,42,56,9,1,12,35,2,1,43,83,4,0.243,0.448,0.37,277,103
5318,76100,2016,1,KBO,LG,103,290,43,79,12,2,7,37,8,5,47,81,4,0.272,0.4,0.389,350,116
5319,76100,2017,1,KBO,LG,19,44,5,9,0,1,0,5,0,0,4,14,0,0.205,0.25,0.271,48,11
5320,76100,2018,1,KBO,Lotte,103,198,31,54,11,1,10,39,0,0,50,58,5,0.273,0.49,0.432,257,97
5321,76100,2019,1,KBO,Lotte,8,19,1,3,2,0,0,0,0,0,2,7,1,0.158,0.263,0.273,22,5
5322,76100,2020,1,KBO,Lotte,53,164,28,45,4,0,9,32,0,0,28,55,5,0.274,0.463,0.381,194,76
5323,76100,2021,1,KBO,Lotte,29,34,4,8,0,0,0,4,0,0,8,14,2,0.235,0.235,0.395,43,8
5324,76118,2016,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5325,76118,2017,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5326,76118,2019,1,KBO,NC,6,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5327,76118,2020,1,KBO,NC,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5328,76118,2021,1,KBO,NC,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5329,76118,2022,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5330,76118,2023,1,KBO,Kiwoom,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5331,76118,2024,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5332,76119,2015,1,KBO,KT,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5333,76140,2013,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5334,76140,2014,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5335,76158,2006,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5336,76158,2007,1,KBO,LG,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
5337,76158,2013,1,KBO,LG,2,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0
5338,76158,2014,1,KBO,LG,20,38,4,10,3,0,2,11,0,0,2,11,1,0.263,0.5,0.3,40,19
5339,76158,2015,1,KBO,LG,8,26,0,2,0,0,0,1,0,0,4,7,0,0.077,0.077,0.194,31,2
5340,76158,2016,1,KBO,SK,76,199,31,53,5,0,19,42,0,0,28,66,5,0.266,0.578,0.364,231,115
5341,76158,2017,1,KBO,SK,31,90,11,21,4,0,6,16,0,0,7,34,3,0.233,0.478,0.296,98,43
5342,76158,2018,1,KBO,SK,27,72,5,18,3,0,4,11,0,0,6,25,3,0.25,0.458,0.316,79,33
5343,76158,2019,1,KBO,SK,10,22,2,5,0,0,0,0,0,0,2,10,1,0.227,0.227,0.292,24,5
5344,76158,2020,1,KBO,Hanwha,2,3,1,1,0,0,0,1,0,0,0,2,0,0.333,0.333,0.5,4,1
5345,76169,2007,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5346,76169,2008,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5347,76231,2006,1,KBO,Doosan,12,11,0,0,0,0,0,1,0,0,1,7,0,0,0,0.083,12,0
5348,76232,2007,1,KBO,Doosan,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5349,76232,2010,1,KBO,Doosan,127,374,48,100,14,1,20,68,4,1,40,68,12,0.267,0.471,0.348,430,176
5350,76232,2011,1,KBO,Doosan,119,376,43,113,14,3,4,46,3,3,44,58,12,0.301,0.386,0.375,438,145
5351,76232,2012,1,KBO,Doosan,122,359,39,100,22,1,5,27,1,2,37,51,17,0.279,0.387,0.361,416,139
5352,76232,2013,1,KBO,Doosan,114,311,37,77,19,0,7,57,6,1,36,50,11,0.248,0.376,0.338,367,117
5353,76232,2014,1,KBO,Doosan,97,296,40,87,23,1,10,46,4,3,24,34,8,0.294,0.48,0.36,338,142
5354,76232,2015,1,KBO,Doosan,132,442,70,144,27,0,20,93,5,4,39,64,7,0.326,0.523,0.405,513,231
5355,76232,2016,1,KBO,Doosan,108,332,66,106,17,0,22,66,2,0,40,29,20,0.319,0.569,0.404,392,189
5356,76232,2017,1,KBO,Doosan,111,347,47,96,15,0,14,67,1,1,43,53,17,0.277,0.441,0.373,406,153
5357,76232,2018,1,KBO,Doosan,133,439,84,157,29,1,23,77,6,0,45,40,13,0.358,0.585,0.427,503,257
5358,76232,2019,1,KBO,NC,118,390,61,138,26,0,20,68,4,3,48,43,13,0.354,0.574,0.438,459,224
5359,76232,2020,1,KBO,NC,130,461,86,151,26,1,33,124,5,2,46,47,11,0.328,0.603,0.4,528,278
5360,76232,2021,1,KBO,NC,141,480,81,156,29,2,30,111,2,1,69,60,12,0.325,0.581,0.414,570,279
5361,76232,2022,1,KBO,NC,130,427,61,121,24,0,20,94,3,1,60,48,16,0.283,0.48,0.38,510,205
5362,76232,2023,1,KBO,Doosan,129,439,56,134,23,0,17,68,8,0,57,56,20,0.305,0.474,0.396,510,208
5363,76232,2024,1,KBO,Doosan,119,430,57,135,18,1,17,94,2,1,40,56,13,0.314,0.479,0.379,485,206
5364,76232,2025,1,KBO,Doosan,41,143,20,47,9,0,5,29,0,0,21,21,3,0.329,0.497,0.417,168,71
5365,76235,2011,1,KBO,SK,7,11,0,1,0,0,0,0,1,0,0,2,0,0.091,0.091,0.091,11,1
5366,76240,2007,1,KBO,Doosan,7,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5367,76249,2006,1,KBO,Doosan,80,61,20,12,0,1,0,4,17,3,2,16,1,0.197,0.23,0.219,64,14
5368,76249,2007,1,KBO,Doosan,119,328,53,80,14,3,3,31,30,9,28,56,5,0.244,0.332,0.308,372,109
5369,76249,2008,1,KBO,Doosan,87,93,26,18,0,1,0,0,18,6,6,18,2,0.194,0.215,0.25,101,20
5370,76249,2009,1,KBO,Doosan,115,261,49,67,14,0,5,28,18,5,17,54,7,0.257,0.368,0.313,291,96
5371,76249,2010,1,KBO,Doosan,64,70,23,20,2,1,0,4,11,4,9,14,0,0.286,0.343,0.367,80,24
5372,76249,2012,1,KBO,Doosan,2,7,0,1,0,0,0,0,0,2,0,2,0,0.143,0.143,0.143,8,1
5373,76249,2013,1,KBO,Doosan,119,383,71,122,21,7,9,65,27,8,40,62,7,0.319,0.48,0.387,449,184
5374,76249,2014,1,KBO,Doosan,124,470,85,162,31,3,12,79,16,8,37,63,11,0.345,0.5,0.395,527,235
5375,76249,2015,1,KBO,Doosan,129,491,80,149,20,2,12,75,7,3,50,74,15,0.303,0.426,0.373,561,209
5376,76249,2016,1,KBO,Doosan,134,511,98,166,31,4,16,87,9,2,48,91,18,0.325,0.495,0.396,579,253
5377,76249,2017,1,KBO,Doosan,123,447,73,136,21,0,14,71,3,4,47,74,14,0.304,0.445,0.389,520,199
5378,76249,2018,1,KBO,Lotte,118,443,74,141,21,0,17,66,8,3,35,68,10,0.318,0.481,0.374,494,213
5379,76249,2019,1,KBO,Lotte,101,369,52,112,24,2,9,43,13,6,42,55,9,0.304,0.453,0.379,420,167
5380,76249,2020,1,KBO,Lotte,109,309,42,72,12,0,2,23,10,6,21,62,12,0.233,0.291,0.291,342,90
5381,76249,2021,1,KBO,Lotte,14,42,5,8,3,0,0,2,0,1,6,11,2,0.19,0.262,0.292,49,11
5382,76262,2006,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5383,76262,2007,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5384,76262,2013,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5385,76267,2006,1,KBO,Doosan,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
5386,76267,2007,1,KBO,Doosan,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5387,76267,2008,1,KBO,Doosan,16,15,3,4,2,1,0,6,0,0,1,4,0,0.267,0.533,0.313,16,8
5388,76267,2009,1,KBO,Doosan,9,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0.091,11,0
5389,76267,2012,1,KBO,Doosan,81,210,29,57,11,2,2,22,4,3,18,23,2,0.271,0.371,0.336,238,78
5390,76267,2013,1,KBO,Doosan,47,91,12,27,5,1,2,10,1,0,8,9,3,0.297,0.44,0.35,100,40
5391,76267,2014,1,KBO,Doosan,82,189,38,53,14,0,4,31,1,1,14,25,1,0.28,0.418,0.333,211,79
5392,76267,2015,1,KBO,Doosan,100,238,34,67,16,2,5,32,0,3,25,34,6,0.282,0.429,0.356,270,102
5393,76267,2016,1,KBO,Doosan,85,160,21,45,11,0,2,22,0,0,12,19,2,0.281,0.388,0.339,182,62
5394,76267,2017,1,KBO,Doosan,129,399,65,120,16,6,7,57,3,2,38,58,10,0.301,0.424,0.37,452,169
5395,76267,2018,1,KBO,Doosan,138,519,87,173,39,6,26,108,1,0,51,89,5,0.333,0.582,0.397,590,302
5396,76267,2019,1,KBO,Doosan,87,285,27,79,13,0,4,47,0,0,28,35,10,0.277,0.365,0.332,325,104
5397,76267,2020,1,KBO,Doosan,140,509,63,156,29,4,16,88,2,2,47,66,7,0.306,0.473,0.366,574,241
5398,76267,2021,1,KBO,SSG,116,406,50,104,16,0,18,67,2,1,53,84,7,0.256,0.429,0.353,470,174
5399,76267,2022,1,KBO,SSG,97,298,36,63,14,2,9,41,0,0,29,55,5,0.211,0.362,0.288,333,108
5400,76267,2023,1,KBO,SSG,134,426,48,100,24,0,20,63,0,0,44,94,6,0.235,0.432,0.31,478,184
5401,76267,2024,1,KBO,Kiwoom,130,482,49,124,23,1,13,84,0,1,47,92,12,0.257,0.39,0.325,544,188
5402,76267,2025,1,KBO,Kiwoom,44,166,17,47,13,1,2,23,0,0,13,24,1,0.283,0.41,0.344,183,68
5403,76290,2006,1,KBO,Doosan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5404,76290,2007,1,KBO,Doosan,99,319,33,87,19,3,5,32,5,2,26,46,12,0.273,0.398,0.335,353,127
5405,76290,2008,1,KBO,Doosan,126,470,83,168,34,5,9,89,13,8,80,40,12,0.357,0.509,0.454,558,239
5406,76290,2009,1,KBO,Doosan,133,482,97,172,31,6,23,104,6,6,80,59,7,0.357,0.589,0.448,572,284
5407,76290,2010,1,KBO,Doosan,132,473,88,150,29,0,24,89,4,8,78,64,9,0.317,0.531,0.414,565,251
5408,76290,2011,1,KBO,Doosan,130,475,71,143,25,2,13,91,5,3,71,63,15,0.301,0.444,0.392,561,211
5409,76290,2012,1,KBO,Doosan,122,437,47,127,17,1,7,65,6,3,46,50,9,0.291,0.382,0.358,491,167
5410,76290,2013,1,KBO,Doosan,122,434,63,131,23,1,16,90,2,4,62,71,6,0.302,0.47,0.382,510,204
5411,76290,2014,1,KBO,Doosan,125,463,75,149,26,0,17,90,2,0,53,45,10,0.322,0.488,0.396,528,226
5412,76290,2015,1,KBO,Doosan,141,512,103,167,26,0,28,121,11,5,101,63,13,0.326,0.541,0.438,630,277
5413,76290,2018,1,KBO,LG,117,453,95,164,39,2,20,101,1,3,47,61,9,0.362,0.589,0.415,511,267
5414,76290,2019,1,KBO,LG,140,526,75,160,37,0,11,82,3,1,54,52,11,0.304,0.437,0.37,595,230
5415,76290,2020,1,KBO,LG,142,547,98,181,35,2,22,119,0,2,63,53,9,0.331,0.523,0.397,619,286
5416,76290,2021,1,KBO,LG,140,506,70,144,23,1,17,96,3,0,77,42,7,0.285,0.435,0.376,595,220
5417,76290,2022,1,KBO,LG,141,524,78,150,25,2,23,106,2,1,71,62,5,0.286,0.473,0.375,604,248
5418,76290,2023,1,KBO,LG,133,488,53,143,22,2,6,88,2,1,58,53,10,0.293,0.383,0.364,556,187
5419,76290,2024,1,KBO,LG,137,517,61,152,36,2,8,69,6,1,47,76,10,0.294,0.418,0.357,583,216
5420,76290,2025,1,KBO,LG,43,131,20,38,7,0,1,24,0,0,22,19,2,0.29,0.366,0.4,155,48
5421,76304,2011,1,KBO,Nexen,13,9,1,0,0,0,0,0,0,0,2,4,0,0,0,0.25,12,0
5422,76304,2012,1,KBO,Nexen,11,26,2,6,2,0,0,3,0,0,0,5,0,0.231,0.308,0.231,26,8
5423,76304,2013,1,KBO,Nexen,6,9,2,1,0,0,0,0,0,0,2,3,1,0.111,0.111,0.273,11,1
5424,76304,2014,1,KBO,SK,60,65,10,17,3,0,1,3,1,0,8,16,3,0.262,0.354,0.342,75,23
5425,76304,2016,1,KBO,KT,35,24,3,7,2,0,0,2,0,0,0,12,0,0.292,0.375,0.32,25,9
5426,76313,2007,1,KBO,Hyundai,63,160,19,48,6,0,2,12,2,2,5,33,1,0.3,0.375,0.323,171,60
5427,76313,2008,1,KBO,Woori,117,306,27,73,10,1,1,18,10,7,16,56,8,0.239,0.288,0.279,333,88
5428,76313,2009,1,KBO,Woori,133,536,86,152,27,5,18,63,30,15,55,100,11,0.284,0.453,0.349,608,243
5429,76313,2010,1,KBO,Lotte,94,306,41,69,14,3,6,40,18,7,32,73,10,0.225,0.35,0.303,353,107
5430,76313,2011,1,KBO,Lotte,117,398,62,115,18,4,12,68,12,6,40,78,9,0.289,0.445,0.36,458,177
5431,76313,2012,1,KBO,Lotte,133,448,42,122,19,1,4,51,26,8,38,81,10,0.272,0.346,0.335,504,155
5432,76313,2013,1,KBO,Lotte,128,489,70,134,29,3,7,56,22,11,49,78,14,0.274,0.389,0.35,559,190
5433,76313,2014,1,KBO,Lotte,128,486,66,156,33,3,12,76,17,10,53,86,8,0.321,0.475,0.388,550,231
5434,76313,2015,1,KBO,Lotte,144,534,95,155,41,2,26,97,11,10,48,122,14,0.29,0.521,0.35,596,278
5435,76313,2016,1,KBO,Lotte,127,498,97,167,26,5,27,113,25,10,49,66,10,0.335,0.57,0.394,559,284
5436,76313,2018,1,KBO,KT,142,530,76,157,41,3,25,88,14,7,49,120,5,0.296,0.526,0.358,588,279
5437,76313,2019,1,KBO,KT,124,448,78,127,16,3,20,67,10,7,52,71,10,0.283,0.467,0.357,507,209
5438,76313,2020,1,KBO,KT,134,541,108,169,35,5,21,97,11,6,47,98,12,0.312,0.512,0.37,600,277
5439,76313,2021,1,KBO,KT,117,453,74,132,16,2,10,56,11,4,46,92,11,0.291,0.402,0.358,507,182
5440,76313,2022,1,KBO,KT,141,519,59,136,25,3,10,64,6,3,53,99,17,0.262,0.38,0.335,581,197
5441,76313,2023,1,KBO,KT,109,407,62,120,26,2,6,49,3,3,45,64,15,0.295,0.413,0.366,457,168
5442,76313,2024,1,KBO,KT,137,493,60,128,22,0,13,58,4,6,34,95,16,0.26,0.383,0.309,536,189
5443,76313,2025,1,KBO,KT,41,133,13,34,5,0,1,13,2,1,14,30,0,0.256,0.316,0.329,149,42
5444,76322,2007,1,KBO,Hyundai,5,5,0,1,0,0,0,0,0,0,0,2,0,0.2,0.2,0.2,5,1
5445,76322,2008,1,KBO,Woori,15,13,0,1,0,0,0,2,0,0,0,2,0,0.077,0.077,0.077,14,1
5446,76322,2009,1,KBO,Woori,33,56,5,10,1,0,1,8,0,0,8,9,1,0.179,0.25,0.299,68,14
5447,76322,2010,1,KBO,Nexen,53,135,16,34,6,0,0,14,2,1,17,30,4,0.252,0.296,0.333,160,40
5448,76322,2011,1,KBO,Nexen,37,39,1,3,0,1,0,1,0,0,10,11,0,0.077,0.128,0.265,50,5
5449,76322,2015,1,KBO,Nexen,17,25,1,6,0,0,0,2,0,0,2,5,1,0.24,0.24,0.296,27,6
5450,76325,2006,1,KBO,Hyundai,10,20,1,3,1,0,0,1,0,1,0,8,1,0.15,0.2,0.15,21,4
5451,76325,2007,1,KBO,Hyundai,20,15,0,2,0,0,0,0,0,0,0,5,1,0.133,0.133,0.133,15,2
5452,76325,2008,1,KBO,Woori,116,362,36,98,18,1,8,47,3,1,31,65,12,0.271,0.392,0.334,408,142
5453,76325,2009,1,KBO,Woori,133,476,73,136,33,2,23,81,3,2,45,81,18,0.286,0.508,0.349,538,242
5454,76325,2010,1,KBO,Nexen,133,449,60,135,30,2,12,58,2,2,61,87,14,0.301,0.457,0.391,522,205
5455,76325,2011,1,KBO,Nexen,123,444,53,125,22,2,9,63,4,6,43,62,12,0.282,0.401,0.353,504,178
5456,76325,2012,1,KBO,Nexen,124,436,77,137,32,0,25,82,21,5,71,78,16,0.314,0.56,0.413,519,244
5457,76325,2013,1,KBO,Nexen,126,450,67,131,21,1,22,96,15,8,68,109,18,0.291,0.489,0.387,532,220
5458,76325,2014,1,KBO,Nexen,117,418,103,149,36,2,40,117,3,3,68,106,8,0.356,0.739,0.459,501,309
5459,76329,2006,1,KBO,Hyundai,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5460,76329,2007,1,KBO,Hyundai,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5461,76329,2008,1,KBO,Woori,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5462,76329,2014,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5463,76329,2015,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5464,76329,2016,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5465,76329,2018,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5466,76338,2006,1,KBO,Hyundai,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5467,76350,2008,1,KBO,Woori,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5468,76350,2012,1,KBO,Nexen,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5469,76350,2016,1,KBO,Nexen,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5470,76350,2017,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5471,76350,2018,1,KBO,KIA,5,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5472,76350,2019,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5473,76355,2010,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5474,76355,2019,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5475,76357,2007,1,KBO,Hyundai,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5476,76357,2008,1,KBO,Woori,5,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5477,76357,2009,1,KBO,Woori,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
5478,76360,2008,1,KBO,Woori,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
