kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,PA,TB,AVG,SLG,OBP,OPS,BB_pct,K_pct
6463,79240,2024,1,KBO,Doosan,115,417,69,129,28,0,7,61,5,1,36,25,8,453,178,0.309,0.427,0.364,0.791,0.079,0.055
6464,79240,2025,1,KBO,KT,26,103,9,31,2,0,1,8,0,0,11,12,4,114,36,0.301,0.35,0.368,0.718,0.096,0.105
6465,79290,2012,1,KBO,Doosan,3,6,0,0,0,0,0,0,0,0,0,2,0,6,0,0.0,0.0,0.0,0.0,0.0,0.333
6466,79290,2015,1,KBO,Doosan,11,20,6,4,1,0,1,5,0,0,2,5,2,22,8,0.2,0.4,0.273,0.673,0.091,0.227
6467,79290,2016,1,KBO,Doosan,58,151,28,42,11,0,4,24,1,1,21,36,1,172,65,0.278,0.43,0.366,0.797,0.122,0.209
6468,79290,2017,1,KBO,Doosan,57,86,15,18,3,0,3,17,0,0,5,23,2,91,30,0.209,0.349,0.253,0.602,0.055,0.253
6469,79290,2018,1,KBO,Doosan,14,24,4,8,3,0,0,1,1,0,3,5,1,27,11,0.333,0.458,0.407,0.866,0.111,0.185
6470,79290,2019,1,KBO,Doosan,21,35,2,6,3,0,0,2,0,0,5,13,3,40,9,0.171,0.257,0.275,0.532,0.125,0.325
6471,79290,2020,1,KBO,Doosan,46,86,10,20,1,0,3,17,1,1,6,21,2,92,30,0.233,0.349,0.283,0.631,0.065,0.228
6472,79290,2021,1,KBO,Doosan,4,8,0,1,0,0,0,0,0,0,0,2,0,8,1,0.125,0.125,0.125,0.25,0.0,0.25
6473,79290,2023,1,KBO,Lotte,6,8,0,2,0,0,0,1,0,0,2,3,0,10,2,0.25,0.25,0.4,0.65,0.2,0.3
6474,79291,2011,1,KBO,Doosan,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
6475,79293,2009,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6476,79293,2010,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6477,79293,2019,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6478,79293,2020,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6479,79293,2021,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6480,79300,2009,1,KBO,Woori,15,3,2,0,0,0,0,0,0,0,0,1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.333
6481,79300,2010,1,KBO,Nexen,8,5,1,0,0,0,0,0,0,0,1,0,2,6,0,0.0,0.0,0.167,0.167,0.167,0.0
6482,79300,2013,1,KBO,Nexen,37,48,9,13,2,0,0,3,1,0,7,9,1,55,15,0.271,0.312,0.364,0.676,0.127,0.164
6483,79300,2014,1,KBO,Nexen,28,23,2,4,0,0,0,3,1,0,4,2,1,27,4,0.174,0.174,0.296,0.47,0.148,0.074
6484,79300,2015,1,KBO,Nexen,104,132,23,31,7,0,0,13,2,1,9,27,2,141,38,0.235,0.288,0.284,0.572,0.064,0.191
6485,79300,2016,1,KBO,Nexen,81,91,16,26,5,0,3,9,2,2,10,16,3,101,40,0.286,0.44,0.356,0.796,0.099,0.158
6486,79300,2017,1,KBO,Nexen,64,35,7,6,0,0,1,5,0,1,2,8,0,37,9,0.171,0.257,0.216,0.473,0.054,0.216
6487,79300,2018,1,KBO,Nexen,47,34,4,5,0,0,0,0,0,1,5,15,2,39,5,0.147,0.147,0.256,0.403,0.128,0.385
6488,79300,2019,1,KBO,Kiwoom,69,30,3,8,2,0,0,3,0,0,2,7,1,32,10,0.267,0.333,0.312,0.646,0.062,0.219
6489,79334,2009,1,KBO,Woori,16,33,2,6,0,0,2,4,0,0,3,14,1,36,12,0.182,0.364,0.25,0.614,0.083,0.389
6490,79334,2010,1,KBO,Nexen,64,138,16,32,6,0,5,19,0,0,12,45,3,150,53,0.232,0.384,0.293,0.677,0.08,0.3
6491,79334,2011,1,KBO,Nexen,35,78,7,14,2,1,0,7,0,0,5,22,2,83,18,0.179,0.231,0.229,0.46,0.06,0.265
6492,79334,2012,1,KBO,Nexen,7,12,0,0,0,0,0,0,0,0,1,3,1,13,0,0.0,0.0,0.077,0.077,0.077,0.231
6493,79334,2015,1,KBO,Nexen,6,8,0,1,0,0,0,0,0,0,0,2,1,8,1,0.125,0.125,0.125,0.25,0.0,0.25
6494,79334,2016,1,KBO,Nexen,23,26,6,5,2,0,0,3,0,1,7,10,1,33,7,0.192,0.269,0.364,0.633,0.212,0.303
6495,79334,2017,1,KBO,Nexen,60,186,30,50,14,0,12,38,0,0,17,50,4,203,100,0.269,0.538,0.33,0.868,0.084,0.246
6496,79334,2018,1,KBO,Nexen,93,196,24,44,15,0,7,25,1,0,23,61,2,219,80,0.224,0.408,0.306,0.714,0.105,0.279
6497,79334,2019,1,KBO,Kiwoom,119,372,41,92,15,0,7,62,0,0,27,77,14,399,128,0.247,0.344,0.298,0.642,0.068,0.193
6498,79334,2020,1,KBO,KIA,11,31,1,4,0,0,0,2,0,0,4,7,3,35,4,0.129,0.129,0.229,0.358,0.114,0.2
6499,79349,2010,1,KBO,Nexen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6500,79356,2011,1,KBO,Nexen,7,10,0,0,0,0,0,0,0,0,1,4,1,11,0,0.0,0.0,0.091,0.091,0.091,0.364
6501,79356,2012,1,KBO,Nexen,23,34,3,6,0,0,0,1,0,0,7,12,0,41,6,0.176,0.176,0.317,0.494,0.171,0.293
6502,79356,2013,1,KBO,Nexen,9,12,0,1,1,0,0,0,0,0,1,6,0,13,2,0.083,0.167,0.154,0.321,0.077,0.462
6503,79356,2014,1,KBO,Nexen,47,94,12,23,2,0,4,14,2,0,9,19,0,103,37,0.245,0.394,0.311,0.704,0.087,0.184
6504,79356,2015,1,KBO,Nexen,108,218,31,54,13,0,8,42,0,2,37,52,6,255,91,0.248,0.417,0.357,0.774,0.145,0.204
6505,79356,2016,1,KBO,Lotte,37,69,9,18,7,0,3,11,1,0,10,25,1,79,34,0.261,0.493,0.354,0.847,0.127,0.316
6506,79356,2017,1,KBO,Lotte,56,113,19,29,4,0,4,13,0,0,14,27,3,127,45,0.257,0.398,0.339,0.737,0.11,0.213
6507,79356,2018,1,KBO,Lotte,15,26,1,3,1,0,0,0,0,0,5,10,1,31,4,0.115,0.154,0.258,0.412,0.161,0.323
6508,79358,2017,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6509,79358,2018,1,KBO,NC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6510,79358,2019,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6511,79358,2021,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6512,79358,2022,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6513,79364,2015,1,KBO,KT,26,32,2,7,0,0,0,1,0,1,2,3,0,34,7,0.219,0.219,0.265,0.483,0.059,0.088
6514,79364,2016,1,KBO,KT,78,180,17,44,3,0,0,20,0,0,21,32,3,201,47,0.244,0.261,0.323,0.584,0.104,0.159
6515,79364,2017,1,KBO,NC,22,22,2,3,0,0,0,1,0,0,2,2,1,24,3,0.136,0.136,0.208,0.345,0.083,0.083
6516,79364,2018,1,KBO,NC,6,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.25
6517,79364,2019,1,KBO,Hanwha,10,20,2,4,0,0,1,1,0,0,0,7,1,20,7,0.2,0.35,0.2,0.55,0.0,0.35
6518,79365,2010,1,KBO,Nexen,7,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5
6519,79365,2013,1,KBO,Nexen,69,98,5,19,6,0,1,6,1,0,7,28,6,105,28,0.194,0.286,0.248,0.533,0.067,0.267
6520,79365,2014,1,KBO,Nexen,76,174,32,44,7,2,6,26,0,0,13,41,7,187,73,0.253,0.42,0.305,0.724,0.07,0.219
6521,79365,2015,1,KBO,Nexen,127,379,47,101,12,1,14,61,0,0,37,93,4,416,157,0.266,0.414,0.332,0.746,0.089,0.224
6522,79365,2016,1,KBO,Nexen,127,411,44,102,25,1,14,70,3,1,27,93,18,438,171,0.248,0.416,0.295,0.711,0.062,0.212
6523,79365,2017,1,KBO,Nexen,103,256,33,69,9,0,11,39,2,1,17,56,9,273,111,0.27,0.434,0.315,0.749,0.062,0.205
6524,79365,2018,1,KBO,Nexen,39,117,19,29,3,0,6,17,0,0,9,25,3,126,50,0.248,0.427,0.302,0.729,0.071,0.198
6525,79365,2019,1,KBO,Kiwoom,112,317,50,94,15,1,10,55,1,0,34,56,10,351,141,0.297,0.445,0.365,0.809,0.097,0.16
6526,79365,2020,1,KBO,Kiwoom,112,324,45,81,21,0,12,50,0,0,38,68,10,362,138,0.25,0.426,0.329,0.755,0.105,0.188
6527,79365,2021,1,KBO,Kiwoom,131,413,61,103,21,0,22,83,2,0,53,114,12,466,190,0.249,0.46,0.335,0.795,0.114,0.245
6528,79365,2022,1,KBO,KIA,123,385,52,93,21,0,18,57,1,0,45,95,9,430,168,0.242,0.436,0.321,0.757,0.105,0.221
6529,79365,2023,1,KBO,LG,130,409,54,102,17,1,20,75,0,1,49,90,7,458,181,0.249,0.443,0.33,0.772,0.107,0.197
6530,79365,2024,1,KBO,LG,130,434,58,118,22,0,20,80,1,0,55,112,14,489,200,0.272,0.461,0.354,0.815,0.112,0.229
6531,79365,2025,1,KBO,LG,45,138,29,45,5,0,11,30,2,0,22,29,3,160,83,0.326,0.601,0.419,1.02,0.138,0.181
6532,79402,2009,1,KBO,Samsung,97,242,43,59,19,0,0,17,18,6,21,51,7,263,78,0.244,0.322,0.304,0.626,0.08,0.194
6533,79402,2010,1,KBO,Samsung,101,282,37,69,7,3,0,22,30,6,31,45,10,313,82,0.245,0.291,0.319,0.61,0.099,0.144
6534,79402,2011,1,KBO,Samsung,128,406,53,113,16,4,2,47,29,7,47,61,7,453,143,0.278,0.352,0.353,0.705,0.104,0.135
6535,79402,2012,1,KBO,Samsung,129,419,64,115,18,4,2,36,25,11,41,56,8,460,147,0.274,0.351,0.339,0.69,0.089,0.122
6536,79402,2013,1,KBO,Samsung,115,372,57,111,17,3,7,44,14,5,30,44,7,402,155,0.298,0.417,0.351,0.767,0.075,0.109
6537,79402,2014,1,KBO,Samsung,128,427,74,123,20,8,5,63,53,6,41,77,7,468,174,0.288,0.407,0.35,0.758,0.088,0.165
6538,79402,2015,1,KBO,Samsung,132,449,67,125,30,4,8,63,26,5,43,56,9,492,187,0.278,0.416,0.341,0.758,0.087,0.114
6539,79402,2016,1,KBO,Samsung,105,358,56,97,13,0,3,38,6,4,23,39,9,381,119,0.271,0.332,0.315,0.647,0.06,0.102
6540,79402,2017,1,KBO,Samsung,42,144,17,38,7,0,3,13,1,1,5,26,4,149,54,0.264,0.375,0.289,0.664,0.034,0.174
6541,79402,2018,1,KBO,Samsung,122,453,63,119,13,1,10,50,12,9,27,91,11,480,164,0.263,0.362,0.304,0.666,0.056,0.19
6542,79402,2019,1,KBO,Samsung,129,468,76,127,20,2,5,38,21,3,50,67,14,518,166,0.271,0.355,0.342,0.696,0.097,0.129
6543,79402,2020,1,KBO,Samsung,120,404,71,123,18,3,5,47,10,3,55,55,16,459,162,0.304,0.401,0.388,0.789,0.12,0.12
6544,79402,2021,1,KBO,Samsung,132,429,46,101,17,1,3,42,4,2,52,51,14,481,129,0.235,0.301,0.318,0.619,0.108,0.106
6545,79402,2022,1,KBO,Samsung,72,235,30,59,11,0,2,29,2,1,18,44,6,253,76,0.251,0.323,0.304,0.628,0.071,0.174
6546,79402,2023,1,KBO,KT,129,443,58,120,19,1,3,56,5,6,55,68,9,498,150,0.271,0.339,0.351,0.69,0.11,0.137
6547,79402,2024,1,KBO,KT,113,369,60,102,18,4,4,45,3,2,37,59,12,406,140,0.276,0.379,0.342,0.722,0.091,0.145
6548,79402,2025,1,KBO,KT,22,69,8,16,4,0,1,4,1,0,15,7,1,84,23,0.232,0.333,0.369,0.702,0.179,0.083
6549,79430,2012,1,KBO,Nexen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6550,79440,2015,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6551,79440,2018,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6552,79442,2011,1,KBO,Samsung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6553,79442,2013,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6554,79448,2009,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6555,79453,2009,1,KBO,Samsung,6,7,0,1,0,0,0,0,0,0,0,0,0,7,1,0.143,0.143,0.143,0.286,0.0,0.0
6556,79453,2010,1,KBO,Samsung,100,221,39,60,10,1,7,36,1,4,25,40,4,246,93,0.271,0.421,0.346,0.766,0.102,0.163
6557,79453,2011,1,KBO,Samsung,24,26,4,5,1,0,0,3,0,0,1,6,0,27,6,0.192,0.231,0.222,0.453,0.037,0.222
6558,79453,2014,1,KBO,NC,47,69,9,16,4,0,0,7,2,0,7,9,2,76,20,0.232,0.29,0.303,0.592,0.092,0.118
6559,79453,2015,1,KBO,KT,66,239,34,62,11,1,5,29,3,3,33,26,3,272,90,0.259,0.377,0.349,0.726,0.121,0.096
6560,79453,2016,1,KBO,KT,96,306,45,93,11,2,5,36,1,0,28,32,5,334,123,0.304,0.402,0.362,0.764,0.084,0.096
6561,79453,2017,1,KBO,KT,81,195,24,69,13,0,2,16,0,1,9,24,5,204,88,0.354,0.451,0.382,0.834,0.044,0.118
6562,79453,2018,1,KBO,KT,5,7,0,0,0,0,0,0,0,0,0,1,0,7,0,0.0,0.0,0.0,0.0,0.0,0.143
6563,79456,2009,1,KBO,Samsung,23,28,2,6,0,0,0,4,0,0,0,9,0,28,6,0.214,0.214,0.214,0.429,0.0,0.321
6564,79456,2012,1,KBO,Samsung,54,135,10,41,3,0,0,13,0,0,4,16,4,139,44,0.304,0.326,0.324,0.65,0.029,0.115
6565,79456,2013,1,KBO,Samsung,113,268,27,64,4,1,0,18,4,0,14,38,6,282,70,0.239,0.261,0.277,0.538,0.05,0.135
6566,79456,2014,1,KBO,Samsung,99,266,37,74,10,3,3,32,3,3,14,33,5,280,99,0.278,0.372,0.314,0.686,0.05,0.118
6567,79456,2015,1,KBO,Samsung,124,361,36,110,10,1,1,55,1,2,14,32,10,375,125,0.305,0.346,0.331,0.677,0.037,0.085
6568,79456,2016,1,KBO,Samsung,129,390,36,116,12,0,7,50,3,2,12,32,13,402,149,0.297,0.382,0.318,0.7,0.03,0.08
6569,79456,2017,1,KBO,Samsung,105,302,31,72,10,2,0,26,4,3,20,40,16,322,86,0.238,0.285,0.286,0.57,0.062,0.124
6570,79456,2018,1,KBO,Samsung,90,178,31,61,10,0,2,19,0,0,15,27,3,193,77,0.343,0.433,0.394,0.826,0.078,0.14
6571,79456,2019,1,KBO,Kiwoom,106,308,40,87,5,1,1,39,5,1,15,28,14,323,97,0.282,0.315,0.316,0.631,0.046,0.087
6572,79456,2020,1,KBO,Kiwoom,101,262,22,81,10,2,0,36,1,1,19,28,8,281,95,0.309,0.363,0.356,0.718,0.068,0.1
6573,79456,2021,1,KBO,Kiwoom,108,233,29,64,5,1,0,31,3,1,19,17,10,252,71,0.275,0.305,0.329,0.634,0.075,0.067
6574,79456,2022,1,KBO,Kiwoom,137,420,38,112,13,4,2,37,1,1,20,44,16,440,139,0.267,0.331,0.3,0.631,0.045,0.1
6575,79456,2023,1,KBO,Kiwoom,81,217,23,54,8,1,0,8,1,1,12,39,2,229,64,0.249,0.295,0.288,0.583,0.052,0.17
6576,79456,2024,1,KBO,SSG,123,398,45,111,11,1,5,50,8,1,18,35,10,416,139,0.279,0.349,0.31,0.659,0.043,0.084
6577,79456,2025,1,KBO,SSG,21,65,6,15,3,1,1,4,1,1,4,6,2,69,23,0.231,0.354,0.275,0.629,0.058,0.087
6578,79459,2009,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6579,79459,2010,1,KBO,Samsung,7,2,3,0,0,0,0,0,0,1,1,2,0,3,0,0.0,0.0,0.333,0.333,0.333,0.667
6580,79459,2011,1,KBO,Samsung,52,74,9,17,3,0,1,5,4,3,12,15,0,86,23,0.23,0.311,0.337,0.648,0.14,0.174
6581,79459,2012,1,KBO,Samsung,118,274,44,65,11,3,4,19,22,4,30,48,5,304,94,0.237,0.343,0.312,0.656,0.099,0.158
6582,79459,2013,1,KBO,Samsung,120,278,49,76,20,5,3,43,7,9,31,58,4,309,115,0.273,0.414,0.346,0.76,0.1,0.188
6583,79459,2014,1,KBO,Samsung,52,106,9,18,2,0,1,6,4,2,12,24,2,118,23,0.17,0.217,0.254,0.471,0.102,0.203
6584,79465,2010,1,KBO,Samsung,11,24,5,7,2,0,0,3,1,0,2,6,1,26,9,0.292,0.375,0.346,0.721,0.077,0.231
6585,79465,2011,1,KBO,Samsung,99,340,51,100,15,0,2,24,33,8,29,47,9,369,121,0.294,0.356,0.35,0.705,0.079,0.127
6586,79465,2012,1,KBO,Samsung,122,412,64,101,15,2,2,34,27,6,48,69,4,460,126,0.245,0.306,0.324,0.63,0.104,0.15
6587,79465,2013,1,KBO,Samsung,113,393,66,116,16,4,2,38,23,10,52,62,9,445,146,0.295,0.372,0.378,0.749,0.117,0.139
6588,79465,2015,1,KBO,Samsung,4,16,2,6,0,0,0,2,1,0,2,4,2,18,6,0.375,0.375,0.444,0.819,0.111,0.222
6589,79465,2016,1,KBO,Samsung,93,323,53,86,17,0,4,22,5,8,51,42,10,374,115,0.266,0.356,0.366,0.722,0.136,0.112
6590,79465,2017,1,KBO,Samsung,92,218,39,66,11,1,6,26,1,0,19,44,5,237,97,0.303,0.445,0.359,0.804,0.08,0.186
6591,79465,2018,1,KBO,Samsung,69,147,15,36,6,0,0,13,1,0,16,35,2,163,42,0.245,0.286,0.319,0.605,0.098,0.215
6592,79465,2019,1,KBO,SK,30,71,5,16,1,0,0,7,2,0,6,15,0,77,17,0.225,0.239,0.286,0.525,0.078,0.195
6593,79530,2009,1,KBO,Lotte,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
6594,79530,2010,1,KBO,Lotte,7,9,0,1,1,0,0,3,0,0,1,3,0,10,2,0.111,0.222,0.2,0.422,0.1,0.3
6595,79530,2011,1,KBO,Lotte,58,55,11,13,2,0,0,5,0,3,5,21,1,60,15,0.236,0.273,0.3,0.573,0.083,0.35
6596,79530,2012,1,KBO,Lotte,2,4,0,1,0,0,0,1,1,0,0,1,0,4,1,0.25,0.25,0.25,0.5,0.0,0.25
6597,79530,2013,1,KBO,Lotte,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6598,79530,2014,1,KBO,Doosan,5,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5
6599,79530,2015,1,KBO,Doosan,32,16,6,2,0,0,1,2,0,1,2,5,0,18,5,0.125,0.312,0.222,0.535,0.111,0.278
6600,79530,2018,1,KBO,Doosan,21,14,5,4,0,1,0,1,0,0,1,5,1,15,6,0.286,0.429,0.333,0.762,0.067,0.333
6601,79530,2019,1,KBO,LG,18,44,1,6,2,0,0,5,0,0,2,15,3,46,8,0.136,0.182,0.174,0.356,0.043,0.326
6602,79544,2009,1,KBO,Lotte,3,6,1,3,1,0,0,1,0,1,0,2,0,6,4,0.5,0.667,0.5,1.167,0.0,0.333
6603,79544,2012,1,KBO,Doosan,10,18,0,2,1,0,0,0,0,0,1,6,2,19,3,0.111,0.167,0.158,0.325,0.053,0.316
6604,79544,2014,1,KBO,Doosan,1,5,0,1,0,0,0,0,0,0,0,3,1,5,1,0.2,0.2,0.2,0.4,0.0,0.6
6605,79545,2011,1,KBO,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6606,79545,2018,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6607,79545,2020,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6608,79565,2012,1,KBO,Lotte,11,13,2,3,0,0,0,0,0,0,0,6,0,13,3,0.231,0.231,0.231,0.462,0.0,0.462
6609,79596,2009,1,KBO,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6610,79604,2009,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6611,79608,2009,1,KBO,KIA,123,371,53,87,13,4,14,38,8,5,32,103,10,403,150,0.235,0.404,0.295,0.7,0.079,0.256
6612,79608,2010,1,KBO,KIA,133,461,79,134,21,3,8,50,18,5,49,96,12,510,185,0.291,0.401,0.359,0.76,0.096,0.188
6613,79608,2011,1,KBO,KIA,115,378,54,119,21,4,5,46,9,4,33,55,13,411,163,0.315,0.431,0.37,0.801,0.08,0.134
6614,79608,2012,1,KBO,KIA,132,489,60,141,31,2,3,64,20,3,42,74,12,531,185,0.288,0.378,0.345,0.723,0.079,0.139
6615,79608,2013,1,KBO,KIA,118,414,56,103,15,0,3,39,16,1,52,74,13,466,127,0.249,0.307,0.333,0.639,0.112,0.159
6616,79608,2014,1,KBO,KIA,126,434,65,147,31,2,18,88,19,6,33,65,11,467,236,0.339,0.544,0.385,0.929,0.071,0.139
6617,79608,2016,1,KBO,KIA,10,36,3,8,2,0,0,1,0,0,5,8,2,41,10,0.222,0.278,0.317,0.595,0.122,0.195
6618,79608,2017,1,KBO,KIA,132,487,95,154,29,2,21,93,7,0,43,70,19,530,250,0.316,0.513,0.372,0.885,0.081,0.132
6619,79608,2018,1,KBO,KIA,130,494,88,169,38,1,23,118,5,1,36,57,13,530,278,0.342,0.563,0.387,0.95,0.068,0.108
6620,79608,2019,1,KBO,KIA,105,362,45,114,18,1,5,49,4,2,40,37,9,402,149,0.315,0.412,0.383,0.795,0.1,0.092
6621,79608,2020,1,KBO,Lotte,124,412,49,118,28,0,8,54,14,3,35,47,11,447,170,0.286,0.413,0.342,0.755,0.078,0.105
6622,79608,2021,1,KBO,Lotte,119,421,58,129,30,2,10,82,3,6,52,58,10,473,193,0.306,0.458,0.383,0.841,0.11,0.123
6623,79608,2022,1,KBO,Lotte,132,493,71,140,27,3,14,58,7,2,51,52,13,544,215,0.284,0.436,0.351,0.787,0.094,0.096
6624,79608,2023,1,KBO,Lotte,121,425,57,124,20,1,8,63,3,3,49,53,14,474,170,0.292,0.4,0.365,0.765,0.103,0.112
6625,79608,2024,1,KBO,Hanwha,128,473,64,142,21,0,13,66,3,2,49,70,10,522,202,0.3,0.427,0.366,0.793,0.094,0.134
6626,79608,2025,1,KBO,Hanwha,16,51,0,5,0,0,0,5,1,0,5,13,1,56,5,0.098,0.098,0.179,0.277,0.089,0.232
6627,79617,2016,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6628,79621,2009,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6629,79642,2010,1,KBO,KIA,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1.0,1.0,1.0,2.0,0.0,0.0
6630,79644,2011,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6631,79653,2010,1,KBO,KIA,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
6632,79657,2013,1,KBO,NC,8,15,0,2,0,0,0,0,0,0,0,5,0,15,2,0.133,0.133,0.133,0.267,0.0,0.333
6633,79704,2009,1,KBO,Hanwha,3,5,1,1,0,0,0,0,0,0,0,0,0,5,1,0.2,0.2,0.2,0.4,0.0,0.0
6634,79704,2010,1,KBO,Hanwha,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5
6635,79705,2009,1,KBO,Hanwha,20,28,3,4,2,0,0,1,0,0,1,12,2,29,6,0.143,0.214,0.172,0.387,0.034,0.414
6636,79705,2010,1,KBO,Hanwha,11,17,0,0,0,0,0,0,0,0,2,7,1,19,0,0.0,0.0,0.105,0.105,0.105,0.368
6637,79705,2011,1,KBO,Hanwha,37,49,5,7,3,0,2,6,0,0,5,19,2,54,16,0.143,0.327,0.222,0.549,0.093,0.352
6638,79705,2014,1,KBO,Hanwha,59,140,21,33,8,1,6,18,0,0,14,45,4,154,61,0.236,0.436,0.305,0.741,0.091,0.292
6639,79705,2015,1,KBO,Hanwha,83,225,36,47,10,2,16,35,2,4,28,58,4,253,109,0.209,0.484,0.296,0.781,0.111,0.229
6640,79705,2016,1,KBO,Hanwha,28,45,12,9,0,0,1,8,0,0,9,17,1,54,12,0.2,0.267,0.333,0.6,0.167,0.315
6641,79705,2017,1,KBO,Hanwha,54,85,10,20,4,0,3,13,0,0,13,24,3,98,33,0.235,0.388,0.337,0.725,0.133,0.245
6642,79705,2018,1,KBO,Hanwha,58,85,15,22,5,0,4,17,1,0,11,26,3,96,39,0.259,0.459,0.344,0.803,0.115,0.271
6643,79705,2019,1,KBO,Hanwha,58,104,7,24,4,0,3,18,2,1,11,24,1,115,37,0.231,0.356,0.304,0.66,0.096,0.209
6644,79705,2020,1,KBO,Hanwha,15,18,1,3,1,0,0,1,0,0,3,6,2,21,4,0.167,0.222,0.286,0.508,0.143,0.286
6645,79720,2009,1,KBO,Hanwha,16,11,3,0,0,0,0,0,0,0,2,7,0,13,0,0.0,0.0,0.154,0.154,0.154,0.538
6646,79725,2009,1,KBO,Hanwha,62,207,37,55,15,0,15,39,2,1,17,76,11,224,115,0.266,0.556,0.321,0.877,0.076,0.339
6647,79746,2010,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6648,79758,2010,1,KBO,Hanwha,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6649,79760,2010,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6650,79760,2011,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6651,79760,2014,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6652,79760,2015,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6653,79764,2011,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6654,79764,2016,1,KBO,Hanwha,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6655,79764,2018,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6656,79764,2021,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6657,79764,2024,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6658,79791,2017,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6659,79804,2009,1,KBO,SK,2,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0.5,0.5,0.5,1.0,0.0,0.5
